"","yearly_id","WR1","WR2","WR3","WR4","RB1","RB2","TE1","TE2"
"767","2016_00-0032739",0,0,100,0,0,14.2857142857143,0,0
"768","2016_00-0032741",43.2432432432432,11.5646258503401,20.1923076923077,20,19.0140845070423,21.6216216216216,19.2771084337349,17.0542635658915
"769","2016_00-0032745",67.5,32.3076923076923,4.25055928411633,0,0,98.1981981981982,12.8309572301426,16.6666666666667
"770","2016_00-0032760",40,22.2222222222222,23.9130434782609,0,25,0,23.9130434782609,22.2222222222222
"771","2016_00-0032764",43.8271604938272,36.6812227074236,14.6179401993355,0,19.47261663286,50.8196721311475,25.9445843828715,29.6482412060301
"772","2016_00-0032765",12.5,78.3653846153846,91.3188647746244,100,89.3351800554017,64.963503649635,88.5838150289017,73.8095238095238
"773","2016_00-0032766",72.2222222222222,25.4545454545455,30.7692307692308,59.1304347826087,29.4573643410853,40.2597402597403,34.297520661157,45
"774","2016_00-0032768",100,100,99.6815286624204,100,99.7742663656885,0,99.6810207336523,100
"775","2016_00-0032771",85.1063829787234,90.6666666666667,88.8,66.6666666666667,88,94.5945945945946,89.5104895104895,88.3333333333333
"776","2016_00-0032775",20,0,3.2258064516129,0,2.27272727272727,13.6363636363636,2.32558139534884,14.2857142857143
"777","2016_00-0032777",35.7142857142857,66.6666666666667,54,80,57.8947368421053,75,56.4356435643564,64.2857142857143
"778","2016_00-0032778",18.0722891566265,86.25,95.0146627565982,100,80.3308823529412,61.1702127659574,91.9908466819222,61.244019138756
"779","2016_00-0032779",0,59.5238095238095,49.2307692307692,100,52.5252525252525,50,45.4545454545455,60
"780","2016_00-0032780",69.4444444444444,75.3424657534247,65.7672849915683,0,68.6390532544379,0,65.8783783783784,74.6606334841629
"781","2016_00-0032782",24.390243902439,18.7793427230047,17.1739130434783,0,17.887323943662,14.2857142857143,17.2489082969432,18.8405797101449
"782","2016_00-0032784",8.69565217391304,16.9014084507042,22.0779220779221,0,19.047619047619,23.0769230769231,22.5806451612903,8.88888888888889
"783","2016_00-0032785",83.8709677419355,74.6835443037975,88.0258899676375,38.8888888888889,90.0249376558604,100,91.304347826087,58
"784","2016_00-0032791",0,2.46913580246914,2.73972602739726,100,4.16666666666667,0,3.78006872852234,2.40963855421687
"785","2016_00-0032794",25,37.4149659863946,0,0,0,96.969696969697,13.5802469135802,9.09090909090909
"786","2016_00-0032795",52.1739130434783,54.5454545454545,51.4204545454545,100,52.2105263157895,0,51.4204545454545,54.5454545454545
"787","2016_00-0032801",0,4.8780487804878,13.0841121495327,0,10.6666666666667,0,13.0841121495327,4.8780487804878
"788","2016_00-0032804",0,10.9090909090909,5.99078341013825,0,6.99588477366255,4.44444444444444,6.17283950617284,11.4285714285714
"789","2016_00-0032827",0,0,13.953488372093,0,12.2448979591837,0,12.2448979591837,0
"790","2016_00-0032841",0,32.3076923076923,88.4955752212389,100,50.207468879668,100,90,40.5228758169935
"791","2016_00-0032844",100,8.33333333333333,5,5.55555555555556,6.12244897959184,50,5.26315789473684,15.3846153846154
"792","2016_00-0032852",0,31.25,3.50877192982456,0,0,70,8.06451612903226,0
"793","2016_00-0032864",100,100,0,0,59.2,100,0,100
"794","2016_00-0032881",0,10,8.35322195704057,21.4285714285714,7.83898305084746,11.3207547169811,9.22131147540984,5.08474576271187
"795","2016_00-0032897",52.7472527472528,23.6607142857143,0.70298769771529,0,0.654450261780105,99.0291262135922,8.86075949367089,20.9205020920502
"796","2016_00-0032902",29.1666666666667,24.223602484472,26.6978922716628,0,27.4137931034483,22.3880597014925,25.5458515283843,26.8156424581006
"797","2016_00-0032911",31.25,22.0588235294118,32.15859030837,53.3333333333333,30.5263157894737,25.4237288135593,32.2448979591837,24.4755244755245
"798","2016_00-0032941",5.26315789473684,6.25,5.88235294117647,0,5,8.33333333333333,4.54545454545455,14.2857142857143
"799","2016_00-0032950",100,100,99.5049504950495,100,99.6681415929203,100,99.5049504950495,100
"800","2016_00-0032951",0,7.3394495412844,21.8390804597701,100,16.3076923076923,17.2413793103448,19.0635451505017,2.08333333333333
"801","2016_00-0032954",68.4210526315789,90.625,84.0764331210191,100,82.421875,0,84.2767295597484,93.6
"802","2016_00-0032956",0,72.2943722943723,3.65448504983389,0,0,100,35.1578947368421,0
"803","2016_00-0032959",10,14.3939393939394,16.1194029850746,80.1369863013699,42.0027816411683,12,16.4429530201342,15.3846153846154
"804","2016_00-0032964",0,6.81818181818182,34.0425531914894,100,0,0,35.4166666666667,43.8356164383562
"805","2016_00-0032965",100,100,100,100,100,100,100,100
"806","2016_00-0032966",54.0540540540541,89.6969696969697,91.5068493150685,0,90.0414937759336,80,90.8256880733945,85.1851851851852
"807","2016_00-0032972",33.3333333333333,56.6101694915254,47.5789473684211,30.5555555555556,50.3770739064857,48.9690721649485,47.0414201183432,64.1025641025641
"808","2016_00-0032974",0,9.09090909090909,15.1515151515152,14.2857142857143,14.4859813084112,2.08333333333333,13.5,10
"809","2016_00-0032975",19.5121951219512,7.8125,17.1102661596958,40,13.941018766756,10.9311740890688,13.6363636363636,8.39160839160839
"810","2016_00-0032976",76.0869565217391,83.6065573770492,84.1121495327103,0,83.5689045936396,82.6086956521739,84.8303393213573,77.1653543307087
"811","2016_00-0032977",19.1176470588235,13.5458167330677,20.3448275862069,100,19.7368421052632,16.6666666666667,20.431654676259,12.2222222222222
"812","2016_00-0033009",0,6.40394088669951,95.7182320441989,100,72.7366255144033,100,95.7123098201936,6.40394088669951
"813","2016_00-0033040",2.7972027972028,36.1904761904762,55.5339805825243,96.2962962962963,41.8987341772152,27.9220779220779,53.9344262295082,25.9842519685039
"814","2016_00-0033045",75.4098360655738,76.6816143497758,71.9327731092437,0,73.3420026007802,74.3119266055046,68.7230989956958,74.6268656716418
"815","2016_00-0033057",99.3975903614458,100,100,100,100,99.468085106383,100,99.5215311004785
"816","2016_00-0033060",0,2.85714285714286,17.7285318559557,80,15.158371040724,50,18.5082872928177,4.05405405405405
"817","2016_00-0033061",100,0,0,0,1.66666666666667,0,0,0
"818","2016_00-0033065",77.7777777777778,88.0952380952381,69.3333333333333,0,75.6410256410256,50,68.0555555555556,87.9120879120879
"819","2016_00-0033069",2.63157894736842,50.6578947368421,67.6056338028169,100,62.3873873873874,42.5742574257426,65.3439153439153,38.2352941176471
"820","2016_00-0033077",96.7213114754098,94.9152542372881,95.4258675078864,100,96.4108910891089,88.5245901639344,94.5333333333333,99.0049751243781
"821","2016_00-0033079",7.57575757575758,19.1489361702128,38.2246376811594,100,33.2872928176796,21.4285714285714,36.5296803652968,17.816091954023
"822","2016_00-0033080",62.2641509433962,17.0854271356784,5.11111111111111,0,14.6911519198664,1.8348623853211,4.46096654275093,24.6376811594203
"823","2016_00-0033090",98.8888888888889,95.3781512605042,33.1521739130435,58.6206896551724,51.1169513797635,91,36.5415986949429,98.4126984126984
"824","2016_00-0033097",28.5714285714286,28.2051282051282,34.4444444444444,0,33.6206896551724,23.8095238095238,33.0275229357798,28.5714285714286
"825","2016_00-0033098",33.3333333333333,22.5806451612903,38.4615384615385,0,36.5853658536585,16.6666666666667,27.906976744186,35.2941176470588
"826","2016_00-0033104",88.2352941176471,68.4615384615385,62.5396825396825,0,63.5678391959799,68.4782608695652,62.0418848167539,74.2268041237113
"827","2016_00-0033106",100,100,94.0239043824701,100,95.398773006135,0,94.0944881889764,100
"828","2016_00-0033108",100,91.9354838709677,84.7457627118644,85.7142857142857,89.0909090909091,84.6153846153846,86.1702127659574,100
"829","2016_00-0033110",100,71.8487394957983,23.2358003442341,15,40.1648998822144,0,22.5375626043406,73.109243697479
"830","2016_00-0033111",0,3.38983050847458,45.3083109919571,83.3333333333333,34.3873517786561,0,45.8333333333333,4.27350427350427
"831","2016_00-0033112",100,8.33333333333333,7.8125,0,8.38323353293413,0,7.57575757575758,8.33333333333333
"832","2016_00-0033114",0,13.6363636363636,10.5263157894737,12.5,10.8548168249661,20,10.7547169811321,13.1979695431472
"833","2016_00-0033118",0,3.64963503649635,15.527950310559,0,12.5154894671623,66.6666666666667,15.2173913043478,2.85714285714286
"834","2016_00-0033119",95.8333333333333,74,74.468085106383,0,76.6129032258064,81.25,71.9298245614035,88.8888888888889
"835","2016_00-0033127",0,76.9230769230769,99.1978609625668,100,90.8592321755027,57.8947368421053,95.4545454545455,66.6666666666667
"836","2016_00-0033151",100,96.1538461538462,97.4358974358974,0,97.2027972027972,100,97.3913043478261,96
"837","2016_00-0033164",18.1818181818182,4.05405405405405,13.3333333333333,6.25,11.219512195122,3.84615384615385,12.258064516129,3.44827586206897
"838","2017_00-0019596",90.4347826086957,97.0119521912351,99.8188405797101,100,99.873417721519,93.6893203883495,98.1065088757396,96.085409252669
"839","2017_00-0020531",96.4705882352941,99.3589743589744,100,100,100,97.8070175438597,99.7105643994211,98.6486486486486
"840","2017_00-0021206",93.3333333333333,100,96.4214711729622,100,97.0636215334421,97.7777777777778,96.5583173996176,99.1150442477876
"841","2017_00-0021429",95.2380952380952,93.75,97.7477477477478,90.6976744186046,95.0980392156863,100,97.6958525345622,94.1176470588235
"842","2017_00-0021547",42.9906542056075,22.0735785953177,61.8965517241379,0,54.1371158392435,2.96296296296296,54.8136645962733,24.5791245791246
"843","2017_00-0022127",96.4285714285714,98.9528795811518,98.7158908507223,100,99.0675990675991,93.2203389830508,98.5401459854015,97.3799126637555
"844","2017_00-0022531",70,85,87.2053872053872,100,85.1162790697674,83.3333333333333,86.9565217391304,85.5670103092783
"845","2017_00-0022803",100,99.6632996632997,99.5098039215686,0,99.5726495726496,100,99.5207667731629,99.6710526315789
"846","2017_00-0022921",50,97.1014492753623,99.2753623188406,100,97.2945891783567,44.4444444444444,98.8990825688073,93.4931506849315
"847","2017_00-0022924",87.6543209876543,100,99.867374005305,100,99.8863636363636,90.5660377358491,99.873417721519,95.1690821256039
"848","2017_00-0022942",88.785046728972,93.3110367892977,99.3103448275862,100,97.5177304964539,88.8888888888889,98.9130434782609,90.2356902356902
"849","2017_00-0022943",94.1860465116279,72.192513368984,68.0851063829787,26.0869565217391,71.8358038768529,38.8888888888889,68.7645687645688,71.5039577836412
"850","2017_00-0022999",14.2857142857143,33.3333333333333,1.17647058823529,0,0.952380952380952,62.5,12.9032258064516,0
"851","2017_00-0023436",100,100,100,100,100,100,100,100
"852","2017_00-0023459",94.1176470588235,83.3333333333333,86.5497076023392,92.8571428571429,87.335092348285,82.258064516129,85.014409221902,93.75
"853","2017_00-0023500",63.6363636363636,71.1805555555556,46.1305007587253,0,54.6106557377049,80,47.0769230769231,68.4745762711864
"854","2017_00-0023516",98.6666666666667,98.3050847457627,98.6324786324786,100,98.5897435897436,98.2905982905983,98.5449735449735,98.4
"855","2017_00-0023564",17.6470588235294,28.5714285714286,53.5433070866142,0,43.3155080213904,80,54.2635658914729,23.9130434782609
"856","2017_00-0023639",100,100,99.8603351955307,100,100,99.4949494949495,100,100
"857","2017_00-0023645",22.7272727272727,1.13636363636364,7.40740740740741,0,5.31914893617021,9.83606557377049,6.25,7.8125
"858","2017_00-0023662",63.1578947368421,83.3333333333333,85.1063829787234,0,88.1578947368421,41.1764705882353,82.4561403508772,70
"859","2017_00-0023682",69.7674418604651,70.3703703703704,73.6842105263158,0,73.9612188365651,38.8888888888889,71.4285714285714,74.5283018867924
"860","2017_00-0024221",100,98.7394957983193,68.3307332293292,0,78.8223140495868,0,68.5446009389671,98.7394957983193
"861","2017_00-0024226",92.0634920634921,87.6811594202899,81.8885448916409,81.8181818181818,83.6470588235294,0,81.7905918057663,87.1428571428571
"862","2017_00-0024243",84.4559585492228,90.7928388746803,72.2054380664652,0,77.7894736842105,83.6601307189542,75.8293838862559,86.5269461077844
"863","2017_00-0024264",50,27.7777777777778,3.6036036036036,0,12.280701754386,40.5405405405405,5.51181102362205,38.1578947368421
"864","2017_00-0024268",100,100,34.9269588313413,33.3333333333333,49.2783505154639,0,35.0785340314136,100
"865","2017_00-0024270",70.9677419354839,92.2413793103448,97.2839506172839,80.7692307692308,95.8115183246073,100,96.2877030162413,92.3728813559322
"866","2017_00-0024281",50,77.7777777777778,74.3589743589744,0,73.2342007434944,0,74.3589743589744,77.7777777777778
"867","2017_00-0024323",100,100,100,100,100,100,100,100
"868","2017_00-0024334",0,48.1012658227848,92.8571428571429,0,77.491961414791,62.5,93.0131004366812,42.8571428571429
"869","2017_00-0024389",82.6086956521739,58.6092715231788,82.7067669172932,71.4285714285714,78.2762691853601,56.25,79.4701986754967,61.2456747404844
"870","2017_00-0024424",66.6666666666667,75,57.6923076923077,100,61.7647058823529,71.4285714285714,62.9213483146067,72.7272727272727
"871","2017_00-0024535",7.2463768115942,5.17241379310345,1.75438596491228,66.6666666666667,1.40845070422535,14.0845070422535,4.47761194029851,3.6697247706422
"872","2017_00-0025390",100,94.4827586206897,92.4731182795699,0,92.2190201729107,98.1132075471698,93.7837837837838,90.7692307692308
"873","2017_00-0025394",72.2222222222222,71.0382513661202,36.144578313253,0,47.7638640429338,26.4705882352941,36.3636363636364,74.4318181818182
"874","2017_00-0025396",14.6341463414634,59.5155709342561,82.078853046595,93.1034482758621,76.6042780748663,45.8937198067633,77.5038520801233,50.4716981132076
"875","2017_00-0025415",94.2307692307692,97.4248927038627,94.1176470588235,100,94.7454844006568,97.3404255319149,95.8333333333333,96.6292134831461
"876","2017_00-0025418",98.4375,87.5,78.5087719298246,0,83.2116788321168,92.5925925925926,82.2525597269625,85.1351351351351
"877","2017_00-0025430",100,90.625,95.5056179775281,92,93.9102564102564,100,95.5307262569832,91.2621359223301
"878","2017_00-0025446",91.9354838709677,89.4444444444444,85.3535353535353,0,88.2022471910112,86.9047619047619,86.7424242424242,86.046511627907
"879","2017_00-0025473",53.8461538461538,77.0833333333333,76.0869565217391,100,74.5454545454545,0,77.0833333333333,77.0833333333333
"880","2017_00-0025506",67.4418604651163,68.3544303797468,72.8515625,100,71.2933753943218,74.0740740740741,72.9203539823009,66.6666666666667
"881","2017_00-0025512",89.1891891891892,95.0980392156863,95.2380952380952,100,94.8419301164726,0,95.2380952380952,95.1456310679612
"882","2017_00-0025549",100,69.53125,21.6520650813517,0,37.6202974628171,14.2857142857143,21.625,69.8039215686274
"883","2017_00-0025708",75,59.375,81.3725490196078,100,77.8688524590164,100,81.1881188118812,59.375
"884","2017_00-0025900",33.3333333333333,70.9302325581395,78.3505154639175,100,78.4922394678492,65.7894736842105,73.5632183908046,84.0425531914894
"885","2017_00-0026019",8.92857142857143,20.3296703296703,57.2916666666667,33.3333333333333,34.4418052256532,60,56.9948186528497,18.4782608695652
"886","2017_00-0026035",1.04166666666667,29.5218295218295,89.4837476099426,100,73.5294117647059,20,65.9974905897114,27.7372262773723
"887","2017_00-0026069",28.5714285714286,22.8956228956229,27.4647887323944,0,26.5442404006678,23.5294117647059,25.7142857142857,26.605504587156
"888","2017_00-0026143",100,100,100,100,100,100,100,100
"889","2017_00-0026144",0,0,2.12765957446809,0,1.92307692307692,0,1.96078431372549,0
"890","2017_00-0026153",69.0721649484536,67.1309192200557,9.10891089108911,0,25.968992248062,79.8941798941799,24.8062015503876,61.5671641791045
"891","2017_00-0026158",97.6744186046512,97.5935828877005,94.5626477541371,95.6521739130435,96.1231470923603,100,94.4055944055944,97.6253298153034
"892","2017_00-0026164",60,69.3877551020408,34.2657342657343,5,36.8,0,35.5072463768116,68
"893","2017_00-0026166",96.1538461538462,92.96875,95.0617283950617,100,94.4649446494465,100,95.4441913439636,92.5
"894","2017_00-0026176",73.1707317073171,88.3720930232558,80.8846761453397,98.3333333333333,81.980742778542,79.2857142857143,81.3031161473088,90.2097902097902
"895","2017_00-0026184",22.2222222222222,41.7910447761194,52.212389380531,69.2307692307692,50.8021390374332,39.1304347826087,49.6842105263158,44.6428571428571
"896","2017_00-0026189",1.26582278481013,66.5236051502146,74.5945945945946,100,67.3267326732673,40.9836065573771,73.8013698630137,61.8181818181818
"897","2017_00-0026197",60,12.962962962963,1.96078431372549,0,3.84615384615385,38.4615384615385,7.31707317073171,38.6363636363636
"898","2017_00-0026201",66.6666666666667,52.3809523809524,76.6467065868264,100,79.3764988009592,33.587786259542,70.7920792079208,69.672131147541
"899","2017_00-0026205",50,56.3636363636364,43.6708860759494,0,47.6635514018692,0,43.125,57.4074074074074
"900","2017_00-0026213",9.33333333333333,15.625,23.9935587761675,40,21.3299874529486,18.1102362204724,22.8654124457308,11.4583333333333
"901","2017_00-0026224",18.75,2,18.9873417721519,20,12.3076923076923,28.5714285714286,17.9775280898876,6.25
"902","2017_00-0026275",98.7951807228916,95.7703927492447,78.8235294117647,0,86.3309352517986,94.300518134715,84.2315369261477,97.1153846153846
"903","2017_00-0026290",100,100,100,100,100,100,100,100
"904","2017_00-0026293",26.1904761904762,1.24223602484472,0,0,0.862068965517241,8.8,0.432900432900433,9.90990990990991
"905","2017_00-0026327",58.0645161290323,78.448275862069,93.4567901234568,75,90.4712041884817,100,92.3433874709977,78.8135593220339
"906","2017_00-0026345",0,84.070796460177,78.4452296819788,50,77.8067885117493,82.1428571428571,81.25,78.6407766990291
"907","2017_00-0026498",100,100,98.8873435326843,100,99.1516436903499,100,98.9010989010989,100
"908","2017_00-0026500",89.3617021276596,96.8,95.0207468879668,0,95.7507082152975,89.0909090909091,95.2029520295203,93.0434782608696
"909","2017_00-0026544",37.5,7.40740740740741,0,0,0,27.7777777777778,4.44444444444444,15.7894736842105
"910","2017_00-0026561",100,96.9465648854962,93.5843793584379,90.9090909090909,94.0892641737033,98.8505747126437,93.574297188755,98.3333333333333
"911","2017_00-0026625",31.5789473684211,44.0389294403893,48.2658959537572,0,41.4364640883978,51.0714285714286,50.2664298401421,31.304347826087
"912","2017_00-0026762",92.4528301886792,96.7611336032389,86.7368421052632,88.135593220339,89.8030127462341,95.6521739130435,86.5096359743041,96.5909090909091
"913","2017_00-0026784",62.962962962963,65.2509652509653,66.1129568106312,100,63.2941176470588,88.2978723404255,68.3001531393568,59.4827586206897
"914","2017_00-0026814",90.4761904761905,96.1325966850829,98.4126984126984,100,98.0568011958146,61.1111111111111,98.0088495575221,94.4444444444444
"915","2017_00-0026839",93.9189189189189,98.2808022922636,99.6261682242991,100,99.4858611825193,95.0757575757576,99.1465149359886,96.0431654676259
"916","2017_00-0026901",47.5609756097561,75.7834757834758,80.3921568627451,91.304347826087,75.688622754491,61.1111111111111,80.9178743961353,75
"917","2017_00-0026950",100,100,100,100,100,100,100,100
"918","2017_00-0026982",88,71.8120805369127,80,100,78.7638668779715,100,80.2298850574713,71.2328767123288
"919","2017_00-0026983",23.5294117647059,8.06451612903226,9.62099125364431,9.09090909090909,9.04458598726115,22.7272727272727,9.97229916897507,13.5869565217391
"920","2017_00-0026995",18.8679245283019,76.953125,75.4777070063694,89.4736842105263,71.9101123595506,40,75.6329113924051,75.7692307692308
"921","2017_00-0026997",98.2456140350877,100,100,100,100,99.6336996336996,100,99.625468164794
"922","2017_00-0027004",100,100,100,100,100,100,100,100
"923","2017_00-0027006",19.6428571428571,46.6666666666667,51.1415525114155,0,46.7687074829932,45.8128078817734,52.2033898305085,32.5443786982249
"924","2017_00-0027025",100,100,100,100,100,100,100,100
"925","2017_00-0027027",83.3333333333333,90.1360544217687,83.4905660377358,72.7272727272727,86.7572156196944,82.1621621621622,86.2934362934363,90.3743315508021
"926","2017_00-0027029",72,75.9887005649718,63.2478632478632,0,65.8974358974359,76.4957264957265,66.6666666666667,72
"927","2017_00-0027036",0,77.7777777777778,61.9047619047619,0,66.6666666666667,0,61.9047619047619,77.7777777777778
"928","2017_00-0027057",28.5714285714286,4.45205479452055,24.373576309795,100,19.4719471947195,9.94475138121547,20.2090592334495,7.31707317073171
"929","2017_00-0027078",97.3684210526316,96.3414634146341,94.9211908931699,100,95.26938239159,100,95,96.1290322580645
"930","2017_00-0027089",0,65,34.0909090909091,50,35.8407079646018,57.6271186440678,52.1739130434783,29.3333333333333
"931","2017_00-0027125",65.7894736842105,59.0697674418605,64.021164021164,0,75.3315649867374,18,48.5074626865672,73.4939759036145
"932","2017_00-0027139",100,30,0,0,7.31707317073171,35.7142857142857,0,100
"933","2017_00-0027215",89.7959183673469,21.2048192771084,0.263157894736842,0,11.8236472945892,22.0963172804533,6.83506686478455,49.6551724137931
"934","2017_00-0027282",69.2307692307692,70.0892857142857,73.5668789808917,53.8461538461538,69.8630136986301,74.390243902439,72.9113924050633,70.1388888888889
"935","2017_00-0027297",98.8372093023256,99.7326203208556,99.5271867612293,100,99.5438996579247,100,99.5337995337995,99.7361477572559
"936","2017_00-0027321",86.5384615384615,61.9047619047619,3.47490347490348,0,29.040404040404,47.6190476190476,3.85964912280702,75
"937","2017_00-0027325",51.8987341772152,32.03125,26.0325406758448,5,29.0463692038495,0,26,32.156862745098
"938","2017_00-0027531",27.1604938271605,26.5822784810127,30.9090909090909,0,28.9073305670816,28.2868525896414,30.2325581395349,26.1194029850746
"939","2017_00-0027607",100,100,99.738219895288,100,99.7916666666667,100,99.7455470737914,100
"940","2017_00-0027648",90.3225806451613,96.551724137931,98.1481481481482,98.0769230769231,97.696335078534,100,98.1438515081206,96.6101694915254
"941","2017_00-0027654",75.5813953488372,0.970873786407767,3.65448504983389,0,10.7798165137615,18.7096774193548,3.36538461538462,21.969696969697
"942","2017_00-0027656",85.9649122807018,90.3361344537815,84.7457627118644,0,89.2045454545455,83.6411609498681,85.0066934404284,93.1899641577061
"943","2017_00-0027658",91.8918918918919,78.9915966386555,64.8535564853556,75,64.2857142857143,88.3838383838384,73.7373737373737,66.6666666666667
"944","2017_00-0027667",100,100,100,100,100,100,100,100
"945","2017_00-0027674",100,100,99.0453460620525,100,99.4949494949495,100,99.0267639902676,100
"946","2017_00-0027675",100,83.9793281653747,66.2288930581613,0,77.7239709443099,67.8571428571429,64.5588235294118,100
"947","2017_00-0027678",84.7222222222222,84.7352024922118,90.3726708074534,0,87.7901109989909,100,90.8132530120482,84.7826086956522
"948","2017_00-0027681",26.6666666666667,87.2549019607843,97.0633693972179,81.8181818181818,90.1423877327492,100,96.9325153374233,87.0646766169154
"949","2017_00-0027685",14.4927536231884,71.9387755102041,86.3117870722433,100,80.7352941176471,52.1739130434783,85.9083191850594,57.8313253012048
"950","2017_00-0027688",0,0,8.16326530612245,0,6.66666666666667,0,8.16326530612245,0
"951","2017_00-0027690",55.2795031055901,56.2913907284768,91.9172932330827,100,78.9846517119244,48.6111111111111,88.4105960264901,52.9411764705882
"952","2017_00-0027691",0,3.46534653465347,6.36942675159236,27.2727272727273,5.45023696682464,4.8,5.6,3.125
"953","2017_00-0027694",85.4166666666667,94.7712418300653,88.0555555555556,0,89.6613190730838,0,88.0555555555556,94.7712418300653
"954","2017_00-0027696",88.0597014925373,64.1148325358852,69.2307692307692,67.5,72.0554272517321,23.3333333333333,68.688293370945,67.9558011049724
"955","2017_00-0027717",68.1818181818182,75,76.0233918128655,0,71.6494845360825,87.2727272727273,77.3869346733668,72.972972972973
"956","2017_00-0027732",92.4050632911392,77.5086505190311,14.2307692307692,3.84615384615385,35.3521126760563,59.5,25.6117455138662,86.6028708133971
"957","2017_00-0027778",94.5945945945946,74.6478873239437,85.378590078329,100,84.4897959183673,100,85.7868020304569,75
"958","2017_00-0027793",51.3513513513513,98.5714285714286,93.7673130193906,100,94.4114149821641,62.1052631578947,94.0318302387268,80.3108808290155
"959","2017_00-0027796",25,35.2941176470588,48.1481481481481,0,44.8979591836735,25,41.025641025641,38.4615384615385
"960","2017_00-0027854",50,75,66.6666666666667,100,68.9655172413793,64.2857142857143,68.8888888888889,70
"961","2017_00-0027857",97.9591836734694,95.679012345679,94.7890818858561,0,95.2768729641694,0,94.7890818858561,95.679012345679
"962","2017_00-0027859",90.8163265306122,91.5194346289753,94.7663551401869,100,93.9820742637644,89.2307692307692,94.453781512605,90.1754385964912
"963","2017_00-0027861",5.26315789473684,20,30,0,24,0,29.0322580645161,10.5263157894737
"964","2017_00-0027869",100,100,97.6744186046512,83.3333333333333,95.4545454545455,100,97.6744186046512,100
"965","2017_00-0027870",87.6543209876543,100,99.867374005305,100,99.8863636363636,90.5660377358491,99.873417721519,95.1690821256039
"966","2017_00-0027873",100,99.5967741935484,83.8174273858921,3.2520325203252,78.1569965870307,71.4285714285714,84.9686847599165,99.618320610687
"967","2017_00-0027874",53.2608695652174,76,83.1005586592179,100,81.4773980154355,63.8709677419355,83.5651074589128,69.6428571428571
"968","2017_00-0027875",100,91.6666666666667,66.5071770334928,100,71.4285714285714,86.4864864864865,68.859649122807,96.3636363636364
"969","2017_00-0027891",0,27.979274611399,95.4102920723227,100,78.2608695652174,16.6666666666667,94.0934065934066,29.8913043478261
"970","2017_00-0027902",51.7857142857143,85.3403141361257,91.1717495987159,100,87.0629370629371,55.0847457627119,90.948905109489,70.7423580786026
"971","2017_00-0027925",69.5652173913043,50.597609561753,0.543478260869565,0,0,85.9223300970874,30.0591715976331,28.4697508896797
"972","2017_00-0027939",95,99.7416020671835,98.1238273921201,100,98.7893462469734,96.9387755102041,98.3823529411765,98.2698961937716
"973","2017_00-0027942",53.3333333333333,89.7058823529412,92.7357032457496,90.9090909090909,89.3756845564074,100,92.7914110429448,89.5522388059701
"974","2017_00-0027944",33.3333333333333,73.5083532219571,83.9100346020761,86.6666666666667,80.3217821782178,68.4981684981685,80.7956104252401,68.5393258426966
"975","2017_00-0027947",74.8201438848921,93.8775510204082,87.279843444227,90,89.0804597701149,67.6767676767677,87.5444839857651,81.3186813186813
"976","2017_00-0027948",100,100,100,100,100,100,100,100
"977","2017_00-0027953",94.1176470588235,86.6666666666667,94.5551128818061,100,93.298969072165,100,94.6335078534031,86.8421052631579
"978","2017_00-0027955",94.7826086956522,96.8127490039841,99.4565217391304,100,99.4936708860759,94.9029126213592,97.8698224852071,97.508896797153
"979","2017_00-0027960",100,100,100,0,100,100,100,100
"980","2017_00-0027963",100,100,100,100,100,100,100,100
"981","2017_00-0027966",75.2941176470588,69.551282051282,40.3061224489796,12.1212121212121,42.8753180661578,80.2631578947368,44.862518089725,64.8648648648649
"982","2017_00-0027973",100,94.6078431372549,97.9907264296754,100,97.3713033953998,100,98.0061349693252,94.5273631840796
"983","2017_00-0027981",82.6086956521739,90.8474576271186,85.7541899441341,0,89.6197327852004,66.1616161616162,87.4831763122477,90.4225352112676
"984","2017_00-0027985",100,77.7173913043478,34.6998535871157,22.2222222222222,43.7340153452685,56.3758389261745,38.2198952879581,92.5170068027211
"985","2017_00-0027986",90.3225806451613,86.1386138613861,83.1987075928918,27.7777777777778,83.2402234636871,66.6666666666667,83.3602584814216,85.7142857142857
"986","2017_00-0027987",0,11.7647058823529,32.7586206896552,84.6153846153846,43.1578947368421,33.3333333333333,32.8125,0
"987","2017_00-0027994",15.2777777777778,8.72274143302181,42.2360248447205,0,31.2815338042381,0,40.8132530120482,8.69565217391304
"988","2017_00-0027996",10.126582278481,44.140625,79.7246558197747,100,67.1041119860017,85.7142857142857,79.75,43.921568627451
"989","2017_00-0028001",50.9803921568627,70.4918032786885,76.5042979942693,100,75.25,57.3770491803279,77.5067750677507,58.8235294117647
"990","2017_00-0028002",0,22.4242424242424,93.75,100,83.1944444444444,36.986301369863,87.2399445214979,14.84375
"991","2017_00-0028009",38.28125,73.7827715355805,80.0486618004866,22.2222222222222,73.3532934131736,66.1764705882353,79.5833333333333,66.2650602409639
"992","2017_00-0028011",64.2857142857143,40,11.1111111111111,0,16.4383561643836,52.6315789473684,11.7647058823529,58.3333333333333
"993","2017_00-0028012",50,23.6842105263158,52.2727272727273,25,39.5348837209302,0,52.1739130434783,23.0769230769231
"994","2017_00-0028030",90.5882352941177,93.4010152284264,88.0597014925373,100,89.9665551839465,90.2439024390244,88.4792626728111,92.3444976076555
"995","2017_00-0028039",100,100,100,100,100,100,100,100
