"","yearly_id","WR1","WR2","WR3","WR4"
"1148","2017_00-0030300",46.6666666666667,36.5942028985507,87.6811594202899,98.6111111111111
"1149","2017_00-0030404",10.4166666666667,22.9813664596273,69.8529411764706,0
"1150","2017_00-0030422",97.029702970297,85.7534246575343,37.8917378917379,0
"1151","2017_00-0030431",37.037037037037,72.972972972973,87.9204892966361,66.6666666666667
"1152","2017_00-0030433",56.5217391304348,34.3137254901961,9.67741935483871,0
"1153","2017_00-0030441",86.1111111111111,79.6680497925311,86.096256684492,0
"1154","2017_00-0030443",100,95.5773955773956,2.83553875236295,0
"1155","2017_00-0030456",21.6666666666667,31.3725490196078,59.1962905718702,45.4545454545455
"1156","2017_00-0030460",5.76923076923077,26.9896193771626,31.8493150684932,0
"1157","2017_00-0030465",3.63636363636364,4.27807486631016,10.4347826086957,5.26315789473684
"1158","2017_00-0030470",66.6666666666667,74.7899159663866,29.2887029288703,0
"1159","2017_00-0030472",82.7586206896552,58.4745762711864,60.9302325581395,0
"1160","2017_00-0030485",43.1818181818182,36,15.4929577464789,0
"1161","2017_00-0030486",63.3333333333333,48.9130434782609,50.4950495049505,100
"1162","2017_00-0030496",66.6666666666667,90.0662251655629,95.0928381962865,0
"1163","2017_00-0030504",100,90.6735751295337,89.7689768976898,95.4022988505747
"1164","2017_00-0030505",100,98.8636363636364,92.8888888888889,0
"1165","2017_00-0030506",91.5254237288136,93.687707641196,86.6541353383459,93.3333333333333
"1166","2017_00-0030513",71.7391304347826,52.8813559322034,23.0446927374302,0
"1167","2017_00-0030516",26.3157894736842,23.5632183908046,32.4055666003976,72.7272727272727
"1168","2017_00-0030520",100,100,100,0
"1169","2017_00-0030521",3.03030303030303,0,19.3146417445483,0
"1170","2017_00-0030524",94.4444444444444,22.2222222222222,26.0162601626016,0
"1171","2017_00-0030525",45.1612903225806,18.9655172413793,15.8134243458476,98.0769230769231
"1172","2017_00-0030542",10.1190476190476,68.586387434555,76.7255216693419,96
"1173","2017_00-0030544",83.3333333333333,20.4545454545455,3.33333333333333,0
"1174","2017_00-0030545",100,100,100,100
"1175","2017_00-0030546",100,100,100,100
"1176","2017_00-0030549",100,62.962962962963,88.8888888888889,0
"1177","2017_00-0030561",97.2222222222222,82,92.772667542707,100
"1178","2017_00-0030564",66.6666666666667,100,99.6415770609319,100
"1179","2017_00-0030565",45.4545454545455,41.6666666666667,61.4035087719298,0
"1180","2017_00-0030579",96.969696969697,86.9158878504673,89.7196261682243,100
"1181","2017_00-0030584",100,100,100,100
"1182","2017_00-0030585",90,87.9194630872483,84.3949044585987,0
"1183","2017_00-0030590",94.7368421052632,88.5350318471338,97.5757575757576,100
"1184","2017_00-0030593",45.945945945946,42.9378531073446,42.393509127789,16.6666666666667
"1185","2017_00-0030621",45.4545454545455,13.7254901960784,2.85714285714286,0
"1186","2017_00-0030629",100,100,100,0
"1187","2017_00-0030648",92.0454545454545,100,97.3248407643312,100
"1188","2017_00-0030649",0,93.75,84.4827586206897,53.5714285714286
"1189","2017_00-0030652",0,0,11.1111111111111,0
"1190","2017_00-0030656",72.0588235294118,71.0247349823322,38.6541471048513,0
"1191","2017_00-0030663",12.3287671232877,14.7321428571429,58.1683168316832,96.1538461538462
"1192","2017_00-0030668",13.5416666666667,18.2795698924731,34.2494714587738,0
"1193","2017_00-0030669",4.80769230769231,45.0909090909091,93.2059447983015,92.3076923076923
"1194","2017_00-0030670",11.9565217391304,31.2,64.1061452513967,100
"1195","2017_00-0030694",100,100,100,100
"1196","2017_00-0030710",100,56.5573770491803,11.2162162162162,0
"1197","2017_00-0030711",13.0434782608696,4.58015267175572,1.07142857142857,0
"1198","2017_00-0030725",0,0,100,0
"1199","2017_00-0030737",4.34782608695652,16.3120567375887,10.2803738317757,100
"1200","2017_00-0030741",100,20.8,0,0
"1201","2017_00-0030743",16.6666666666667,3.125,2.76923076923077,100
"1202","2017_00-0030780",87.2340425531915,28.0487804878049,1.4760147601476,0
"1203","2017_00-0030781",92.156862745098,90.0662251655629,91.5869980879541,100
"1204","2017_00-0030792",93.3333333333333,75.187969924812,84.2105263157895,82.7586206896552
"1205","2017_00-0030801",45.7831325301205,46.1016949152542,74.8161764705882,100
"1206","2017_00-0030821",0.793650793650794,66.0714285714286,95.7943925233645,100
"1207","2017_00-0030827",63.7362637362637,57.345971563981,55.2980132450331,0
"1208","2017_00-0030829",61.9047619047619,43.2314410480349,57.9741379310345,22.2222222222222
"1209","2017_00-0030860",63.3802816901408,52.4916943521595,15.9863945578231,0
"1210","2017_00-0030869",67.741935483871,89.2430278884462,91.4141414141414,100
"1211","2017_00-0030874",24.390243902439,19.811320754717,29.296875,0
"1212","2017_00-0030887",100,95.5223880597015,81.2734082397004,100
"1213","2017_00-0030899",0,21.4285714285714,27.710843373494,50
"1214","2017_00-0030923",35,38.4146341463415,49.7797356828194,33.3333333333333
"1215","2017_00-0030937",100,100,100,100
"1216","2017_00-0030968",44.6428571428571,22.5130890052356,0.160513643659711,0
"1217","2017_00-0030997",96.1165048543689,94.4852941176471,94.8051948051948,90
"1218","2017_00-0031001",19.2307692307692,6.57894736842105,10.9422492401216,15.7894736842105
"1219","2017_00-0031017",100,97.4358974358974,94.6153846153846,100
"1220","2017_00-0031019",100,100,100,100
"1221","2017_00-0031021",11.1111111111111,34.0425531914894,22.1518987341772,50
"1222","2017_00-0031022",86.7647058823529,88.3928571428571,92.434988179669,76.9230769230769
"1223","2017_00-0031025",7.04225352112676,10.9324758842444,56.047197640118,100
"1224","2017_00-0031028",0,15.3846153846154,60,0
"1225","2017_00-0031029",60,36,34.4827586206897,0
"1226","2017_00-0031031",100,76.7441860465116,80.5,21.4285714285714
"1227","2017_00-0031035",64.3835616438356,49.6240601503759,6.65701881331404,0
"1228","2017_00-0031044",100,84.5238095238095,21.8568665377176,0
"1229","2017_00-0031045",56.6037735849057,67.7484787018255,75.9443339960239,100
"1230","2017_00-0031046",100,93.0232558139535,97.9899497487437,0
"1231","2017_00-0031047",100,94.6564885496183,78.9090909090909,0
"1232","2017_00-0031051",4.44444444444444,59.4117647058824,79.1428571428572,97.2602739726027
"1233","2017_00-0031055",40,10.1694915254237,1.53846153846154,0
"1234","2017_00-0031060",0.840336134453782,5.23076923076923,30.8880308880309,80
"1235","2017_00-0031062",9.375,15.4566744730679,66.4634146341463,100
"1236","2017_00-0031064",100,75.3012048192771,69.5081967213115,0
"1237","2017_00-0031067",61.1111111111111,56.7335243553009,68.1506849315068,0
"1238","2017_00-0031068",4.44444444444444,51.2605042016807,73.4789391575663,100
"1239","2017_00-0031075",0,10.077519379845,30.7692307692308,25
"1240","2017_00-0031076",12.5,43.4782608695652,57,80
"1241","2017_00-0031085",100,25.7009345794392,7.73381294964029,0
"1242","2017_00-0031095",100,100,100,0
"1243","2017_00-0031102",45.4545454545455,42,71.5686274509804,0
"1244","2017_00-0031122",100,100,100,100
"1245","2017_00-0031128",10,14.6341463414634,8.86075949367089,0
"1246","2017_00-0031142",62.0689655172414,18.1818181818182,34.3137254901961,0
"1247","2017_00-0031152",98.2456140350877,98.220640569395,98.2107355864811,100
"1248","2017_00-0031182",70.4545454545455,73.9776951672863,71.9814241486068,33.3333333333333
"1249","2017_00-0031185",70.8333333333333,84.1269841269841,79.6296296296296,0
"1250","2017_00-0031189",28.5714285714286,22.9885057471264,51.7628205128205,66.6666666666667
"1251","2017_00-0031191",31.8181818181818,30.2325581395349,31.4285714285714,0
"1252","2017_00-0031209",0,26.0869565217391,18,0
"1253","2017_00-0031228",1.75438596491228,25.7756563245823,69.8961937716263,93.3333333333333
"1254","2017_00-0031235",0,74.2424242424242,82.7956989247312,0
"1255","2017_00-0031236",60,98.00796812749,100,100
"1256","2017_00-0031237",45.4545454545455,7.14285714285714,9.67741935483871,0
"1257","2017_00-0031238",100,88.6792452830189,92.3076923076923,0
"1258","2017_00-0031257",11.9402985074627,67.4641148325359,87.0769230769231,95
"1259","2017_00-0031260",53.3333333333333,22.2222222222222,13.8823529411765,0
"1260","2017_00-0031273",87.5,45.724907063197,52.9411764705882,33.3333333333333
"1261","2017_00-0031277",33.3333333333333,26.4,17.7570093457944,50
"1262","2017_00-0031279",100,100,100,100
"1263","2017_00-0031282",97.0149253731343,99.5215311004785,99.6923076923077,100
"1264","2017_00-0031284",100,97.1223021582734,97.5359342915811,0
"1265","2017_00-0031285",48.936170212766,62.6666666666667,61.0266159695818,38.8888888888889
"1266","2017_00-0031288",0,25,11.5044247787611,0
"1267","2017_00-0031299",0,75,99.0936555891239,100
"1268","2017_00-0031301",16.6666666666667,32.6732673267327,13.7184115523466,0
"1269","2017_00-0031302",100,46.0992907801418,75.1515151515151,0
"1270","2017_00-0031306",100,100,100,100
"1271","2017_00-0031314",100,97.2027972027972,97.8571428571428,66.6666666666667
"1272","2017_00-0031315",10,7.2463768115942,5.61797752808989,0
"1273","2017_00-0031325",0,65.5172413793103,87.7777777777778,63.4615384615385
"1274","2017_00-0031326",33.3333333333333,37.1681415929204,97.459584295612,100
"1275","2017_00-0031330",96.6666666666667,97.0588235294118,93.2917316692668,100
"1276","2017_00-0031332",35.7142857142857,0,14.5374449339207,0
"1277","2017_00-0031335",52.9411764705882,61.5384615384615,49.4736842105263,0
"1278","2017_00-0031339",11.1111111111111,57.2192513368984,92.1606118546845,0
"1279","2017_00-0031344",8.19672131147541,15.2173913043478,66.3244353182751,100
"1280","2017_00-0031345",100,88.6138613861386,74.2138364779874,100
"1281","2017_00-0031349",100,100,100,100
"1282","2017_00-0031353",38.4615384615385,48.936170212766,56.8364611260054,100
"1283","2017_00-0031359",6.34920634920635,75.7188498402556,75.2851711026616,100
"1284","2017_00-0031362",100,98.3606557377049,96.2305986696231,100
"1285","2017_00-0031369",96.3414634146341,99.3788819875776,99.8278829604131,100
"1286","2017_00-0031373",17.8082191780822,62.1621621621622,75.201072386059,90.9090909090909
"1287","2017_00-0031375",19.047619047619,37.8378378378378,8.33333333333333,0
"1288","2017_00-0031376",15.2173913043478,29.8305084745763,64.804469273743,100
"1289","2017_00-0031381",7.31707317073171,91.4634146341463,91.0034602076124,94.6428571428571
"1290","2017_00-0031382",44.1176470588235,83.3333333333333,95.2191235059761,100
"1291","2017_00-0031384",60.9756097560976,47.093023255814,23.696682464455,33.3333333333333
"1292","2017_00-0031386",96.6666666666667,96.3636363636364,94.9324324324324,100
"1293","2017_00-0031387",100,32.1243523316062,56.0500695410292,0
"1294","2017_00-0031390",3.40909090909091,6.69144981412639,53.0959752321981,33.3333333333333
"1295","2017_00-0031402",95.2380952380952,98.4293193717278,95.024077046549,100
"1296","2017_00-0031407",92.2279792746114,98.2097186700767,99.8489425981873,100
"1297","2017_00-0031408",54.7619047619048,87.8048780487805,93.5643564356436,100
"1298","2017_00-0031410",100,98.4251968503937,97.770154373928,100
"1299","2017_00-0031417",96.875,97.7011494252874,95.9568733153639,100
"1300","2017_00-0031418",100,89.3081761006289,77.710843373494,7.69230769230769
"1301","2017_00-0031426",100,100,100,0
"1302","2017_00-0031428",0,6.06060606060606,5.88235294117647,0
"1303","2017_00-0031431",17.5531914893617,81.5426997245179,90.3284671532847,100
"1304","2017_00-0031433",16.6666666666667,86.6666666666667,52.8301886792453,0
"1305","2017_00-0031442",90.0621118012422,94.3708609271523,90.9774436090226,100
"1306","2017_00-0031484",85.8585858585859,35.3760445682451,0.201612903225806,0
"1307","2017_00-0031489",98.5507246376812,95.4545454545455,92.9042904290429,0
"1308","2017_00-0031503",86.5671641791045,89.3518518518518,90.188679245283,100
"1309","2017_00-0031511",0,0,100,0
"1310","2017_00-0031514",0,2.88461538461538,16.8789808917197,0
"1311","2017_00-0031533",97.0588235294118,58.6572438162544,4.69483568075117,0
"1312","2017_00-0031534",100,100,100,100
"1313","2017_00-0031545",100,86.9565217391304,50,0
"1314","2017_00-0031547",21.8181818181818,48.5981308411215,92.6829268292683,95.8333333333333
"1315","2017_00-0031549",1.26582278481013,29.296875,97.747183979975,100
"1316","2017_00-0031558",94.5205479452055,50.5882352941176,7.09459459459459,0
"1317","2017_00-0031560",25,3.44827586206897,67.816091954023,100
"1318","2017_00-0031561",51.6129032258064,65.359477124183,76.271186440678,0
"1319","2017_00-0031567",100,100,100,100
"1320","2017_00-0031568",100,90.9090909090909,85.4961832061069,96.7741935483871
"1321","2017_00-0031570",57.8947368421053,21.4797136038186,46.1937716262976,96.6666666666667
"1322","2017_00-0031572",23.8095238095238,28.3582089552239,51.219512195122,100
"1323","2017_00-0031577",40.6976744186046,32.0855614973262,48.4633569739953,52.1739130434783
"1324","2017_00-0031580",100,100,100,100
"1325","2017_00-0031581",66.6666666666667,71.1538461538462,69.6969696969697,60
"1326","2017_00-0031585",0,88.8888888888889,11.9047619047619,0
"1327","2017_00-0031588",12.5,90.9433962264151,91.7591125198098,92.8571428571429
"1328","2017_00-0031589",92.5925925925926,90.5109489051095,89.8345153664303,90.9090909090909
"1329","2017_00-0031590",53.448275862069,58.7939698492462,50.597609561753,75
"1330","2017_00-0031595",43.8095238095238,25,1.96078431372549,0
"1331","2017_00-0031598",98.8095238095238,95.1841359773371,28.042328042328,13.0434782608696
"1332","2017_00-0031599",50,10.3448275862069,2.94117647058824,0
"1333","2017_00-0031609",54.7619047619048,25.5172413793103,49.4186046511628,0
"1334","2017_00-0031612",82.9268292682927,38.5869565217391,7.75988286969253,1.58730158730159
"1335","2017_00-0031622",63.0434782608696,75,78.4503631961259,0
"1336","2017_00-0031626",54.5454545454545,68.6746987951807,53.2407407407407,0
"1337","2017_00-0031627",100,91.5492957746479,87.984496124031,100
"1338","2017_00-0031632",66.6666666666667,85.8267716535433,77.2511848341232,0
"1339","2017_00-0031665",61.1111111111111,6.49350649350649,10.941475826972,0
"1340","2017_00-0031682",56.6666666666667,19.1780821917808,16.9590643274854,0
"1341","2017_00-0031687",0,6.49350649350649,1.68539325842697,0
"1342","2017_00-0031690",100,85.8024691358025,24,0
"1343","2017_00-0031697",17.4603174603175,32.0987654320988,41.6666666666667,0
"1344","2017_00-0031731",18.3333333333333,7.28744939271255,5.37313432835821,22.2222222222222
"1345","2017_00-0031734",78,73.8461538461539,83.969465648855,0
"1346","2017_00-0031743",2.66666666666667,10.9243697478992,6.74486803519062,0
"1347","2017_00-0031744",68.75,17.7966101694915,4.21686746987952,0
"1348","2017_00-0031765",92,91.304347826087,91.7777777777778,100
"1349","2017_00-0031779",96.7741935483871,76.9230769230769,61.4285714285714,100
"1350","2017_00-0031782",0,0,55.834564254062,100
"1351","2017_00-0031788",0,8.33333333333333,0,0
"1352","2017_00-0031793",2.56410256410256,8.7719298245614,0,0
"1353","2017_00-0031800",0,60,12.9032258064516,0
"1354","2017_00-0031801",33.3333333333333,11.5384615384615,20.4081632653061,0
"1355","2017_00-0031806",38.0952380952381,20.4819277108434,21.0862619808307,0
"1356","2017_00-0031821",52.9411764705882,16.9811320754717,26.9121813031161,55.5555555555556
"1357","2017_00-0031834",4.16666666666667,3.50877192982456,4.08163265306122,0
"1358","2017_00-0031852",93,96.7136150234742,99.8095238095238,100
"1359","2017_00-0031868",22.3880597014925,41.0112359550562,36.9565217391304,100
"1360","2017_00-0031884",92.3076923076923,0,0,0
"1361","2017_00-0031893",71.4285714285714,65.4411764705882,78.3633841886269,100
"1362","2017_00-0031897",42.2222222222222,32.6797385620915,26.2693156732892,0
"1363","2017_00-0031900",17.4193548387097,13.0952380952381,28.2571912013536,0
"1364","2017_00-0031921",100,60,40.2597402597403,0
"1365","2017_00-0031922",20.8333333333333,18.796992481203,0,0
"1366","2017_00-0031923",33.3333333333333,84.1584158415842,79.3333333333333,50
"1367","2017_00-0031928",0,100,83.1460674157303,100
"1368","2017_00-0031936",95.1219512195122,93.5714285714286,88.8349514563107,85.7142857142857
"1369","2017_00-0031939",0,8.57142857142857,8.10810810810811,0
"1370","2017_00-0031941",1.11111111111111,32.1739130434783,97.8077571669477,0
"1371","2017_00-0031942",90.9090909090909,86.0215053763441,89.0243902439024,100
"1372","2017_00-0031951",52.3316062176166,19.4373401534527,15.8610271903323,0
"1373","2017_00-0031953",54.5454545454545,4.8780487804878,4.54545454545455,0
"1374","2017_00-0031959",0,16,24.1379310344828,0
"1375","2017_00-0032004",100,88.8888888888889,60.3603603603604,0
"1376","2017_00-0032009",0,2.60223048327138,98.4520123839009,100
"1377","2017_00-0032043",100,100,99.1769547325103,100
"1378","2017_00-0032048",29.4117647058824,6.06060606060606,7.05882352941176,0
"1379","2017_00-0032053",98.8636363636364,100,96.3369963369963,0
"1380","2017_00-0032054",26.5625,36.1344537815126,71.0610932475884,90.9090909090909
"1381","2017_00-0032055",24,86.8217054263566,96.8105065666041,100
"1382","2017_00-0032058",38.7755102040816,42.2784810126582,45.1553930530165,75
"1383","2017_00-0032062",46.9026548672566,26.3829787234043,3.60721442885772,0
"1384","2017_00-0032063",61.9047619047619,62.3188405797101,47.945205479452,3.2258064516129
"1385","2017_00-0032071",100,99.6732026143791,94.9101796407186,50
"1386","2017_00-0032098",44.7368421052632,30.7053941908714,55.6485355648536,0
"1387","2017_00-0032104",37.2093023255814,59.0361445783133,37.6996805111821,33.3333333333333
"1388","2017_00-0032112",0,25.7246376811594,52.536231884058,95.8333333333333
"1389","2017_00-0032115",5.68181818181818,30.8605341246291,43.859649122807,100
"1390","2017_00-0032117",98.6666666666667,74.7093023255814,36.9888475836431,0
"1391","2017_00-0032120",26.6666666666667,19.8019801980198,6.36604774535809,97.4358974358974
"1392","2017_00-0032123",3.27868852459016,49.5145631067961,58.421052631579,0
"1393","2017_00-0032128",97.8260869565217,75.2380952380952,97.2413793103448,100
"1394","2017_00-0032130",32.2916666666667,20.3045685279188,0.398406374501992,0
"1395","2017_00-0032132",81.5217391304348,80,76.2569832402235,80
"1396","2017_00-0032134",100,69.4915254237288,3.94973070017953,0
"1397","2017_00-0032135",98.8636363636364,83.2258064516129,76.3057324840764,100
"1398","2017_00-0032139",96.8911917098446,43.4782608695652,11.7824773413897,0
"1399","2017_00-0032141",99.3827160493827,1.71428571428571,0.766283524904214,0
"1400","2017_00-0032144",76.6355140186916,71.9063545150502,68.2758620689655,50
"1401","2017_00-0032145",100,100,100,100
"1402","2017_00-0032147",100,81.9148936170213,64.9006622516556,57.1428571428571
"1403","2017_00-0032149",100,100,100,0
"1404","2017_00-0032156",87.8787878787879,85.8695652173913,88.0851063829787,60
"1405","2017_00-0032160",36.4485981308411,80.9364548494983,89.3103448275862,100
"1406","2017_00-0032166",0,8.10810810810811,19.693094629156,0
"1407","2017_00-0032187",75,87.5,62.7906976744186,50
"1408","2017_00-0032188",42.8571428571429,0.641025641025641,1.91082802547771,0
"1409","2017_00-0032192",0,0,8.69565217391304,25
"1410","2017_00-0032196",42.3076923076923,83.3333333333333,78.5953177257525,0
"1411","2017_00-0032200",48.5714285714286,46.7391304347826,55.5555555555556,11.7647058823529
"1412","2017_00-0032203",94.9367088607595,94.0944881889764,96.1224489795918,96.1538461538462
"1413","2017_00-0032204",68.0851063829787,68.8524590163934,63.671875,45.4545454545455
"1414","2017_00-0032208",4.62962962962963,31.5098468271335,42.3404255319149,100
"1415","2017_00-0032209",7.5,13.8075313807531,46.6083150984683,70
"1416","2017_00-0032211",4.47761194029851,41.6267942583732,80.3076923076923,82.5
"1417","2017_00-0032214",100,95.5882352941177,82.6893353941267,36.3636363636364
"1418","2017_00-0032217",97.7272727272727,95.910780669145,97.5232198142415,100
"1419","2017_00-0032222",76,82.5581395348837,43.4782608695652,56.7567567567568
"1420","2017_00-0032227",71.264367816092,55.1569506726457,19.6428571428571,0
"1421","2017_00-0032233",90.7407407407407,75.5681818181818,84.6153846153846,100
"1422","2017_00-0032234",100,100,100,100
"1423","2017_00-0032241",61.2903225806452,81.0344827586207,87.7777777777778,0
"1424","2017_00-0032242",100,100,99.7530864197531,100
"1425","2017_00-0032243",98.4126984126984,98.3425414364641,98.1859410430839,100
"1426","2017_00-0032244",100,100,99.7724687144482,100
"1427","2017_00-0032245",61.5384615384615,9.75609756097561,31.3432835820896,50
"1428","2017_00-0032246",6.25,9.21052631578947,11.1111111111111,0
"1429","2017_00-0032250",50,23.8709677419355,27.5471698113208,0
"1430","2017_00-0032255",97.8723404255319,98.8980716253444,99.3548387096774,100
"1431","2017_00-0032257",26.4705882352941,48.4098939929329,57.7464788732394,0
"1432","2017_00-0032259",100,100,99.3299832495812,0
"1433","2017_00-0032268",98.6666666666667,99.2831541218638,96.8441814595661,100
"1434","2017_00-0032298",0,4.16666666666667,0,0
"1435","2017_00-0032319",59.8039215686275,14.2857142857143,0.65359477124183,0
"1436","2017_00-0032354",85.7142857142857,100,97.6190476190476,0
"1437","2017_00-0032355",75,48.5148514851485,69.5652173913043,0
"1438","2017_00-0032362",6.97674418604651,14.2857142857143,22.6053639846743,0
"1439","2017_00-0032371",73.6842105263158,50.8771929824561,17.5438596491228,100
"1440","2017_00-0032375",0,16.6666666666667,0,0
"1441","2017_00-0032377",0,0,19.8675496688742,0
"1442","2017_00-0032380",100,99.3006993006993,95.959595959596,100
"1443","2017_00-0032381",100,95.5056179775281,96.8390804597701,100
"1444","2017_00-0032383",100,88.5714285714286,82.1875,0
"1445","2017_00-0032384",100,100,100,100
"1446","2017_00-0032385",68.4210526315789,80.5128205128205,96.1616161616162,0
"1447","2017_00-0032391",96.5217391304348,99.800796812749,100,100
"1448","2017_00-0032392",100,59.9045346062053,90.3114186851211,6.66666666666667
"1449","2017_00-0032393",3.57142857142857,14.0625,27.9816513761468,14.2857142857143
"1450","2017_00-0032394",100,51.7948717948718,10.5263157894737,5.12820512820513
"1451","2017_00-0032395",100,100,100,100
"1452","2017_00-0032397",100,100,99.6610169491526,100
"1453","2017_00-0032398",13.8461538461538,38.8489208633094,66.5625,66.6666666666667
"1454","2017_00-0032404",0,51.063829787234,13.28125,0
"1455","2017_00-0032417",22.2222222222222,25.1908396946565,21.8232044198895,0
"1456","2017_00-0032418",100,100,100,100
"1457","2017_00-0032419",93.1818181818182,94.0972222222222,96.6616084977238,0
"1458","2017_00-0032420",100,82.258064516129,89.4849785407725,86.6666666666667
"1459","2017_00-0032423",9.67741935483871,5.34351145038168,13.1274131274131,19.6428571428571
"1460","2017_00-0032426",60.2409638554217,48.0225988700565,20.25,0
"1461","2017_00-0032429",48.6111111111111,22.6837060702875,9.02896081771721,0
"1462","2017_00-0032430",88.1481481481482,71.326164874552,8.70870870870871,0
"1463","2017_00-0032431",0,0,18.1818181818182,0
"1464","2017_00-0032432",100,99.2840095465394,98.7889273356401,100
"1465","2017_00-0032433",100,100,100,0
"1466","2017_00-0032445",45.2830188679245,33.7078651685393,17.1779141104294,0
"1467","2017_00-0032450",39.1304347826087,15.2941176470588,13.6842105263158,0
"1468","2017_00-0032455",80,43.2835820895522,32.311320754717,56
"1469","2017_00-0032459",0,0,100,0
"1470","2017_00-0032464",0,1.35135135135135,18.9349112426036,0
"1471","2017_00-0032472",18.1818181818182,40.7766990291262,3.08219178082192,0
"1472","2017_00-0032475",6.06060606060606,15.3846153846154,23.8486842105263,51.2820512820513
"1473","2017_00-0032488",28.5714285714286,1.85185185185185,4.54545454545455,0
"1474","2017_00-0032508",100,80,15.9090909090909,0
"1475","2017_00-0032520",86.5384615384615,84.5771144278607,85.2564102564102,90.9090909090909
"1476","2017_00-0032523",100,0,0,0
"1477","2017_00-0032543",9.25925925925926,8.52272727272727,28.2692307692308,100
"1478","2017_00-0032549",61.5384615384615,38.4615384615385,34.1836734693878,0
"1479","2017_00-0032553",0,4.34782608695652,2.4390243902439,0
"1480","2017_00-0032567",100,78,32.0512820512821,0
"1481","2017_00-0032575",92.5373134328358,90.7063197026022,88.8888888888889,87.5
"1482","2017_00-0032577",12,4.25531914893617,34.2741935483871,82.9787234042553
"1483","2017_00-0032602",11.7647058823529,22.1590909090909,39.4891944990177,74.2857142857143
"1484","2017_00-0032606",84.2105263157895,25,0,0
"1485","2017_00-0032621",0,0,2.22222222222222,0
"1486","2017_00-0032626",0,7.38636363636364,38.8178913738019,93.6507936507936
"1487","2017_00-0032630",0,0,14,0
"1488","2017_00-0032650",0,0,14.2857142857143,0
"1489","2017_00-0032656",0,0,85.1851851851852,0
"1490","2017_00-0032659",19.4444444444444,71.4776632302406,75.3768844221106,0
"1491","2017_00-0032661",9.09090909090909,0,0,0
"1492","2017_00-0032688",20,86.3905325443787,85.929648241206,46.3414634146341
"1493","2017_00-0032689",100,16.6666666666667,0,0
"1494","2017_00-0032701",16.6666666666667,28.9855072463768,18.5840707964602,0
"1495","2017_00-0032705",0,9.33333333333333,10,0
"1496","2017_00-0032707",33.3333333333333,2,4.22535211267606,0
"1497","2017_00-0032724",18.1818181818182,41.025641025641,41.4342629482072,0
"1498","2017_00-0032725",100,78.4232365145228,34.9290780141844,0
"1499","2017_00-0032740",100,48.2758620689655,0.386100386100386,0
"1500","2017_00-0032741",45.5696202531646,36,20.6563706563707,0
"1501","2017_00-0032745",66.6666666666667,46.9230769230769,2.53164556962025,0
"1502","2017_00-0032760",87.7777777777778,63.4453781512605,77.5351014040562,100
"1503","2017_00-0032764",78.2608695652174,45.364238410596,36.0902255639098,14.2857142857143
"1504","2017_00-0032765",27.0588235294118,86.5384615384615,97.9591836734694,96.969696969697
"1505","2017_00-0032766",75,66.6666666666667,68,85
"1506","2017_00-0032768",100,96.9047619047619,97.7941176470588,0
"1507","2017_00-0032771",100,100,100,0
"1508","2017_00-0032775",34.1666666666667,45.2095808383234,71.858407079646,53.3333333333333
"1509","2017_00-0032777",100,99.1525423728814,99.6865203761756,100
"1510","2017_00-0032779",62.7450980392157,56.687898089172,53.2394366197183,100
"1511","2017_00-0032780",85.7142857142857,75.4761904761905,33.0882352941176,0
"1512","2017_00-0032782",0,40.9090909090909,31.4024390243902,0
"1513","2017_00-0032784",70.5882352941177,45.4545454545455,45,0
"1514","2017_00-0032785",80,82.2510822510823,85.5907780979827,100
"1515","2017_00-0032791",1.63934426229508,8.13008130081301,14.9593495934959,100
"1516","2017_00-0032792",60,51.8518518518518,30.952380952381,0
"1517","2017_00-0032794",47.6923076923077,30.7116104868914,0,0
"1518","2017_00-0032795",7.14285714285714,7.82608695652174,17.3913043478261,33.3333333333333
"1519","2017_00-0032813",43.6363636363636,8.4,8.41889117043121,0
"1520","2017_00-0032827",12.5,20.6896551724138,25.8064516129032,0
"1521","2017_00-0032839",0,41.6666666666667,56,0
"1522","2017_00-0032881",4.83870967741935,4.41176470588235,14.8148148148148,41.9354838709677
"1523","2017_00-0032897",57.9439252336449,21.0702341137124,0,0
"1524","2017_00-0032911",97.196261682243,98.3277591973244,100,100
"1525","2017_00-0032918",81.1594202898551,17.9661016949153,3.63128491620112,0
"1526","2017_00-0032921",100,100,100,100
"1527","2017_00-0032926",25,7.14285714285714,6.282722513089,0
"1528","2017_00-0032932",0,20,2.12765957446809,0
"1529","2017_00-0032937",1.81818181818182,4.80769230769231,6.875,0
"1530","2017_00-0032950",93.4426229508197,89.5833333333333,96.0069444444444,64.7058823529412
"1531","2017_00-0032951",0,9.83050847457627,64.1061452513967,100
"1532","2017_00-0032954",100,65.0485436893204,53.3088235294118,75
"1533","2017_00-0032956",64.1304347826087,34,0.139664804469274,0
"1534","2017_00-0032959",0,11.1111111111111,14.4144144144144,0
"1535","2017_00-0032964",6.45161290322581,6.06060606060606,35.15625,0
"1536","2017_00-0032965",100,99.1452991452991,96.7661691542288,100
"1537","2017_00-0032966",25,86.7549668874172,83.9762611275964,0
"1538","2017_00-0032969",100,100,98.292220113852,100
"1539","2017_00-0032972",21.5189873417722,32.1608040201005,33.9100346020761,20
"1540","2017_00-0032976",95.5555555555556,91.8238993710692,94.0740740740741,0
"1541","2017_00-0032977",0,1.73160173160173,99.3680884676145,0
"1542","2017_00-0032980",62.0689655172414,29.0322580645161,13.0982367758186,0
